all	142	7433893	8939601560	0.0008316
all	143	7563852	8939601560	0.0008461
all	144	6635556	8939601560	0.0007423
all	145	6625551	8939601560	0.0007411
all	146	6301211	8939601560	0.0007049
all	147	6032858	8939601560	0.0006748
all	148	6711758	8939601560	0.0007508
all	149	6211040	8939601560	0.0006948
all	150	5932733	8939601560	0.0006636
all	151	7159643	8939601560	0.0008009
all	152	6830612	8939601560	0.0007641
all	153	6212178	8939601560	0.0006949
all	154	6201320	8939601560	0.0006937
all	155	5541701	8939601560	0.0006199
all	156	6153650	8939601560	0.0006884
all	157	5112180	8939601560	0.0005719
all	158	6295562	8939601560	0.0007042
all	159	6472233	8939601560	0.0007240
all	160	5983614	8939601560	0.0006693
all	161	6348967	8939601560	0.0007102
all	162	5624975	8939601560	0.0006292
all	163	5255789	8939601560	0.0005879
all	164	5033162	8939601560	0.0005630
all	165	4621658	8939601560	0.0005170
all	166	5478565	8939601560	0.0006128
all	167	4617572	8939601560	0.0005165
all	168	4638038	8939601560	0.0005188
all	169	4224382	8939601560	0.0004725
all	170	5008743	8939601560	0.0005603
all	171	4632245	8939601560	0.0005182
all	172	5217814	8939601560	0.0005837
all	173	4545394	8939601560	0.0005085
all	174	4261360	8939601560	0.0004767
all	175	4593833	8939601560	0.0005139
all	176	4560805	8939601560	0.0005102
all	177	4137490	8939601560	0.0004628
all	178	4261753	8939601560	0.0004767
all	179	4325605	8939601560	0.0004839
all	180	4417134	8939601560	0.0004941
all	181	4703477	8939601560	0.0005261
all	182	4439926	8939601560	0.0004967
all	183	4120494	8939601560	0.0004609
all	184	4736422	8939601560	0.0005298
all	185	3869819	8939601560	0.0004329
all	186	5178905	8939601560	0.0005793
all	187	4361041	8939601560	0.0004878
all	188	4606523	8939601560	0.0005153
all	189	4026507	8939601560	0.0004504
all	190	4018389	8939601560	0.0004495
all	191	3903025	8939601560	0.0004366
all	192	3588545	8939601560	0.0004014
all	193	3518476	8939601560	0.0003936
all	194	3277834	8939601560	0.0003667
all	195	3360649	8939601560	0.0003759
all	196	3191141	8939601560	0.0003570
all	197	3049792	8939601560	0.0003412
all	198	3029569	8939601560	0.0003389
all	199	3073372	8939601560	0.0003438
all	200	3542505	8939601560	0.0003963
all	201	3368509	8939601560	0.0003768
all	202	2911075	8939601560	0.0003256
all	203	3340336	8939601560	0.0003737
all	204	2992669	8939601560	0.0003348
all	205	2795512	8939601560	0.0003127
all	206	2785145	8939601560	0.0003116
all	207	2619590	8939601560	0.0002930
all	208	2883745	8939601560	0.0003226
all	209	2710252	8939601560	0.0003032
all	210	2760435	8939601560	0.0003088
all	211	3790034	8939601560	0.0004240
all	212	3037494	8939601560	0.0003398
all	213	3577909	8939601560	0.0004002
all	214	2988804	8939601560	0.0003343
all	215	3585211	8939601560	0.0004010
all	216	2882118	8939601560	0.0003224
all	217	2970047	8939601560	0.0003322
all	218	2647579	8939601560	0.0002962
all	219	3087881	8939601560	0.0003454
all	220	2799188	8939601560	0.0003131
all	221	2602397	8939601560	0.0002911
all	222	2608526	8939601560	0.0002918
all	223	2720517	8939601560	0.0003043
all	224	2925737	8939601560	0.0003273
all	225	3092909	8939601560	0.0003460
all	226	2499551	8939601560	0.0002796
all	227	3457188	8939601560	0.0003867
all	228	3071106	8939601560	0.0003435
all	229	2851393	8939601560	0.0003190
all	230	2877889	8939601560	0.0003219
all	231	3070121	8939601560	0.0003434
all	232	3062028	8939601560	0.0003425
all	233	2987000	8939601560	0.0003341
all	234	2541339	8939601560	0.0002843
all	235	3602981	8939601560	0.0004030
all	236	2976021	8939601560	0.0003329
all	237	3399633	8939601560	0.0003803
all	238	2699197	8939601560	0.0003019
all	239	2885431	8939601560	0.0003228
all	240	2347798	8939601560	0.0002626
all	241	2420907	8939601560	0.0002708
all	242	3370467	8939601560	0.0003770
all	243	2220686	8939601560	0.0002484
all	244	2779957	8939601560	0.0003110
all	245	2060016	8939601560	0.0002304
all	246	2826579	8939601560	0.0003162
all	247	2151972	8939601560	0.0002407
all	248	2311135	8939601560	0.0002585
all	249	2205535	8939601560	0.0002467
all	250	2216910	8939601560	0.0002480
all	251	1955435	8939601560	0.0002187
all	252	2186573	8939601560	0.0002446
all	253	1924184	8939601560	0.0002152
all	254	2508326	8939601560	0.0002806
all	255	2059267	8939601560	0.0002304
all	256	2218289	8939601560	0.0002481
all	257	1814999	8939601560	0.0002030
all	258	2058802	8939601560	0.0002303
all	259	2571699	8939601560	0.0002877
all	260	2173602	8939601560	0.0002431
all	261	1944668	8939601560	0.0002175
all	262	1730640	8939601560	0.0001936
all	263	1835861	8939601560	0.0002054
all	264	2101935	8939601560	0.0002351
all	265	1706779	8939601560	0.0001909
all	266	1785794	8939601560	0.0001998
all	267	1536747	8939601560	0.0001719
all	268	1762878	8939601560	0.0001972
all	269	1542619	8939601560	0.0001726
all	270	1637313	8939601560	0.0001832
all	271	1862366	8939601560	0.0002083
all	272	1790608	8939601560	0.0002003
all	273	2037405	8939601560	0.0002279
all	274	1551914	8939601560	0.0001736
all	275	1682098	8939601560	0.0001882
all	276	1879511	8939601560	0.0002102
all	277	1728475	8939601560	0.0001934
all	278	1645508	8939601560	0.0001841
all	279	1511787	8939601560	0.0001691
all	280	1570101	8939601560	0.0001756
all	281	1667366	8939601560	0.0001865
all	282	1849773	8939601560	0.0002069
all	283	1995423	8939601560	0.0002232
all	284	1776505	8939601560	0.0001987
all	285	2037256	8939601560	0.0002279
all	286	1734919	8939601560	0.0001941
all	287	1970291	8939601560	0.0002204
all	288	1677755	8939601560	0.0001877
all	289	1882298	8939601560	0.0002106
all	290	1757599	8939601560	0.0001966
all	291	1598812	8939601560	0.0001788
all	292	1577370	8939601560	0.0001764
all	293	1432998	8939601560	0.0001603
all	294	1609197	8939601560	0.0001800
all	295	1643848	8939601560	0.0001839
all	296	1359020	8939601560	0.0001520
all	297	1377194	8939601560	0.0001541
all	298	1323595	8939601560	0.0001481
all	299	1780112	8939601560	0.0001991
all	300	1318911	8939601560	0.0001475
all	301	1243838	8939601560	0.0001391
all	302	1136519	8939601560	0.0001271
all	303	1390765	8939601560	0.0001556
all	304	1308496	8939601560	0.0001464
all	305	1438139	8939601560	0.0001609
all	306	1225338	8939601560	0.0001371
all	307	1246749	8939601560	0.0001395
all	308	1163779	8939601560	0.0001302
all	309	1519599	8939601560	0.0001700
all	310	1331138	8939601560	0.0001489
all	311	1384476	8939601560	0.0001549
all	312	1259093	8939601560	0.0001408
all	313	1279620	8939601560	0.0001431
all	314	1201437	8939601560	0.0001344
all	315	1458153	8939601560	0.0001631
all	316	1294094	8939601560	0.0001448
all	317	1429515	8939601560	0.0001599
all	318	1686914	8939601560	0.0001887
all	319	1449603	8939601560	0.0001622
all	320	1449030	8939601560	0.0001621
all	321	1110470	8939601560	0.0001242
all	322	1231333	8939601560	0.0001377
all	323	1040894	8939601560	0.0001164
all	324	997618	8939601560	0.0001116
all	325	986284	8939601560	0.0001103
all	326	985838	8939601560	0.0001103
all	327	1538270	8939601560	0.0001721
all	328	1047018	8939601560	0.0001171
all	329	1449523	8939601560	0.0001621
all	330	1237158	8939601560	0.0001384
all	331	1291739	8939601560	0.0001445
all	332	2199792	8939601560	0.0002461
all	333	1656758	8939601560	0.0001853
all	334	1539854	8939601560	0.0001723
all	335	1251547	8939601560	0.0001400
all	336	1423329	8939601560	0.0001592
all	337	1103735	8939601560	0.0001235
all	338	1070550	8939601560	0.0001198
all	339	1160429	8939601560	0.0001298
all	340	1095830	8939601560	0.0001226
all	341	936162	8939601560	0.0001047
all	342	999152	8939601560	0.0001118
all	343	1066212	8939601560	0.0001193
all	344	994276	8939601560	0.0001112
all	345	982550	8939601560	0.0001099
all	346	889470	8939601560	0.0000995
all	347	876552	8939601560	0.0000981
all	348	948456	8939601560	0.0001061
all	349	757930	8939601560	0.0000848
all	350	759665	8939601560	0.0000850
all	351	704550	8939601560	0.0000788
all	352	697281	8939601560	0.0000780
all	353	1090444	8939601560	0.0001220
all	354	783370	8939601560	0.0000876
all	355	907394	8939601560	0.0001015
all	356	836541	8939601560	0.0000936
all	357	803612	8939601560	0.0000899
all	358	1408853	8939601560	0.0001576
all	359	791478	8939601560	0.0000885
all	360	1001119	8939601560	0.0001120
all	361	918603	8939601560	0.0001028
all	362	1073610	8939601560	0.0001201
all	363	928635	8939601560	0.0001039
all	364	1015672	8939601560	0.0001136
all	365	1036656	8939601560	0.0001160
all	366	809736	8939601560	0.0000906
all	367	884961	8939601560	0.0000990
all	368	929840	8939601560	0.0001040
all	369	925659	8939601560	0.0001035
all	370	847034	8939601560	0.0000948
all	371	878038	8939601560	0.0000982
all	372	832021	8939601560	0.0000931
all	373	814283	8939601560	0.0000911
all	374	826305	8939601560	0.0000924
all	375	756888	8939601560	0.0000847
all	376	850584	8939601560	0.0000951
all	377	750643	8939601560	0.0000840
all	378	763999	8939601560	0.0000855
all	379	804185	8939601560	0.0000900
all	380	905899	8939601560	0.0001013
all	381	880768	8939601560	0.0000985
all	382	889719	8939601560	0.0000995
all	383	791900	8939601560	0.0000886
all	384	640055	8939601560	0.0000716
all	385	1096158	8939601560	0.0001226
all	386	672907	8939601560	0.0000753
all	387	760376	8939601560	0.0000851
all	388	577226	8939601560	0.0000646
all	389	601612	8939601560	0.0000673
all	390	595160	8939601560	0.0000666
all	391	540685	8939601560	0.0000605
all	392	582151	8939601560	0.0000651
all	393	636025	8939601560	0.0000711
all	394	787925	8939601560	0.0000881
all	395	689635	8939601560	0.0000771
all	396	807567	8939601560	0.0000903
all	397	1115422	8939601560	0.0001248
all	398	779904	8939601560	0.0000872
all	399	768874	8939601560	0.0000860
all	400	645965	8939601560	0.0000723
all	401	658612	8939601560	0.0000737
all	402	724978	8939601560	0.0000811
all	403	695457	8939601560	0.0000778
all	404	963792	8939601560	0.0001078
all	405	782664	8939601560	0.0000876
all	406	799430	8939601560	0.0000894
all	407	720567	8939601560	0.0000806
all	408	655475	8939601560	0.0000733
all	409	666423	8939601560	0.0000745
all	410	618298	8939601560	0.0000692
all	411	857564	8939601560	0.0000959
all	412	620838	8939601560	0.0000694
all	413	634688	8939601560	0.0000710
all	414	829612	8939601560	0.0000928
all	415	674501	8939601560	0.0000755
all	416	635011	8939601560	0.0000710
all	417	593158	8939601560	0.0000664
all	418	616953	8939601560	0.0000690
all	419	723560	8939601560	0.0000809
all	420	671724	8939601560	0.0000751
all	421	741787	8939601560	0.0000830
all	422	602749	8939601560	0.0000674
all	423	707744	8939601560	0.0000792
all	424	527259	8939601560	0.0000590
all	425	479988	8939601560	0.0000537
all	426	663891	8939601560	0.0000743
all	427	423120	8939601560	0.0000473
all	428	702581	8939601560	0.0000786
all	429	410570	8939601560	0.0000459
all	430	463656	8939601560	0.0000519
all	431	385645	8939601560	0.0000431
all	432	401569	8939601560	0.0000449
all	433	373598	8939601560	0.0000418
all	434	407142	8939601560	0.0000455
all	435	561624	8939601560	0.0000628
all	436	498555	8939601560	0.0000558
all	437	565335	8939601560	0.0000632
all	438	467408	8939601560	0.0000523
all	439	445202	8939601560	0.0000498
all	440	451982	8939601560	0.0000506
all	441	468028	8939601560	0.0000524
all	442	476261	8939601560	0.0000533
all	443	507474	8939601560	0.0000568
all	444	436751	8939601560	0.0000489
all	445	543002	8939601560	0.0000607
all	446	459650	8939601560	0.0000514
all	447	502500	8939601560	0.0000562
all	448	469628	8939601560	0.0000525
all	449	588613	8939601560	0.0000658
all	450	516585	8939601560	0.0000578
all	451	578723	8939601560	0.0000647
all	452	475602	8939601560	0.0000532
all	453	517685	8939601560	0.0000579
all	454	452747	8939601560	0.0000506
all	455	424417	8939601560	0.0000475
all	456	489912	8939601560	0.0000548
all	457	426221	8939601560	0.0000477
all	458	422990	8939601560	0.0000473
all	459	407912	8939601560	0.0000456
all	460	395104	8939601560	0.0000442
all	461	424926	8939601560	0.0000475
all	462	457655	8939601560	0.0000512
all	463	410909	8939601560	0.0000460
all	464	370688	8939601560	0.0000415
all	465	369700	8939601560	0.0000414
all	466	348163	8939601560	0.0000389
all	467	411844	8939601560	0.0000461
all	468	460242	8939601560	0.0000515
all	469	465060	8939601560	0.0000520
all	470	428401	8939601560	0.0000479
all	471	375205	8939601560	0.0000420
all	472	361762	8939601560	0.0000405
all	473	393941	8939601560	0.0000441
all	474	381444	8939601560	0.0000427
all	475	404375	8939601560	0.0000452
all	476	374109	8939601560	0.0000418
all	477	494826	8939601560	0.0000554
all	478	439447	8939601560	0.0000492
all	479	533348	8939601560	0.0000597
all	480	560096	8939601560	0.0000627
all	481	486302	8939601560	0.0000544
all	482	628710	8939601560	0.0000703
all	483	475012	8939601560	0.0000531
all	484	601872	8939601560	0.0000673
all	485	489324	8939601560	0.0000547
all	486	541489	8939601560	0.0000606
all	487	479371	8939601560	0.0000536
all	488	591957	8939601560	0.0000662
all	489	508128	8939601560	0.0000568
all	490	491436	8939601560	0.0000550
all	491	487886	8939601560	0.0000546
all	492	494686	8939601560	0.0000553
all	493	464103	8939601560	0.0000519
all	494	421953	8939601560	0.0000472
all	495	359488	8939601560	0.0000402
all	496	346954	8939601560	0.0000388
all	497	340233	8939601560	0.0000381
all	498	286736	8939601560	0.0000321
all	499	328741	8939601560	0.0000368
all	500	325697	8939601560	0.0000364
all	501	310602	8939601560	0.0000347
all	502	338623	8939601560	0.0000379
all	503	381380	8939601560	0.0000427
all	504	340489	8939601560	0.0000381
all	505	363602	8939601560	0.0000407
all	506	399352	8939601560	0.0000447
all	507	343144	8939601560	0.0000384
all	508	342062	8939601560	0.0000383
all	509	297610	8939601560	0.0000333
all	510	292906	8939601560	0.0000328
all	511	289153	8939601560	0.0000323
all	512	343680	8939601560	0.0000384
all	513	339015	8939601560	0.0000379
all	514	352627	8939601560	0.0000394
all	515	313514	8939601560	0.0000351
all	516	311011	8939601560	0.0000348
all	517	329237	8939601560	0.0000368
all	518	450764	8939601560	0.0000504
all	519	345850	8939601560	0.0000387
all	520	361578	8939601560	0.0000404
all	521	376890	8939601560	0.0000422
all	522	266510	8939601560	0.0000298
all	523	281478	8939601560	0.0000315
all	524	313319	8939601560	0.0000350
all	525	271202	8939601560	0.0000303
all	526	270252	8939601560	0.0000302
all	527	313093	8939601560	0.0000350
all	528	452168	8939601560	0.0000506
all	529	474661	8939601560	0.0000531
all	530	437024	8939601560	0.0000489
all	531	423879	8939601560	0.0000474
all	532	419250	8939601560	0.0000469
all	533	402620	8939601560	0.0000450
all	534	459682	8939601560	0.0000514
all	535	358700	8939601560	0.0000401
all	536	794899	8939601560	0.0000889
all	537	388170	8939601560	0.0000434
all	538	382825	8939601560	0.0000428
all	539	350091	8939601560	0.0000392
all	540	334259	8939601560	0.0000374
all	541	471478	8939601560	0.0000527
all	542	321791	8939601560	0.0000360
all	543	298001	8939601560	0.0000333
all	544	262018	8939601560	0.0000293
all	545	246805	8939601560	0.0000276
all	546	251681	8939601560	0.0000282
all	547	338554	8939601560	0.0000379
all	548	344626	8939601560	0.0000386
all	549	354743	8939601560	0.0000397
all	550	332503	8939601560	0.0000372
all	551	318799	8939601560	0.0000357
all	552	297503	8939601560	0.0000333
all	553	240477	8939601560	0.0000269
all	554	259914	8939601560	0.0000291
all	555	284302	8939601560	0.0000318
all	556	238607	8939601560	0.0000267
all	557	240532	8939601560	0.0000269
all	558	255074	8939601560	0.0000285
all	559	232886	8939601560	0.0000261
all	560	254065	8939601560	0.0000284
all	561	246556	8939601560	0.0000276
all	562	291839	8939601560	0.0000326
all	563	253962	8939601560	0.0000284
all	564	249638	8939601560	0.0000279
all	565	249080	8939601560	0.0000279
all	566	263838	8939601560	0.0000295
all	567	363551	8939601560	0.0000407
all	568	358635	8939601560	0.0000401
all	569	350083	8939601560	0.0000392
all	570	299501	8939601560	0.0000335
all	571	274473	8939601560	0.0000307
all	572	237777	8939601560	0.0000266
all	573	256958	8939601560	0.0000287
all	574	251339	8939601560	0.0000281
all	575	245453	8939601560	0.0000275
all	576	328454	8939601560	0.0000367
all	577	225682	8939601560	0.0000252
all	578	215069	8939601560	0.0000241
all	579	219230	8939601560	0.0000245
all	580	254327	8939601560	0.0000284
all	581	252354	8939601560	0.0000282
all	582	240684	8939601560	0.0000269
all	583	217863	8939601560	0.0000244
all	584	227008	8939601560	0.0000254
all	585	192395	8939601560	0.0000215
all	586	195959	8939601560	0.0000219
all	587	190768	8939601560	0.0000213
all	588	190834	8939601560	0.0000213
all	589	324780	8939601560	0.0000363
all	590	232757	8939601560	0.0000260
all	591	326841	8939601560	0.0000366
all	592	233687	8939601560	0.0000261
all	593	355501	8939601560	0.0000398
all	594	240756	8939601560	0.0000269
all	595	280518	8939601560	0.0000314
all	596	243429	8939601560	0.0000272
all	597	242181	8939601560	0.0000271
all	598	214804	8939601560	0.0000240
all	599	202761	8939601560	0.0000227
all	600	173788	8939601560	0.0000194
all	601	166519	8939601560	0.0000186
all	602	146314	8939601560	0.0000164
all	603	153229	8939601560	0.0000171
all	604	370690	8939601560	0.0000415
all	605	201243	8939601560	0.0000225
all	606	253350	8939601560	0.0000283
all	607	251332	8939601560	0.0000281
all	608	245434	8939601560	0.0000275
all	609	213920	8939601560	0.0000239
all	610	213215	8939601560	0.0000239
all	611	215897	8939601560	0.0000242
all	612	270989	8939601560	0.0000303
all	613	282028	8939601560	0.0000315
all	614	271554	8939601560	0.0000304
all	615	350710	8939601560	0.0000392
all	616	238682	8939601560	0.0000267
all	617	258409	8939601560	0.0000289
all	618	215175	8939601560	0.0000241
all	619	243379	8939601560	0.0000272
all	620	223702	8939601560	0.0000250
all	621	284620	8939601560	0.0000318
all	622	282264	8939601560	0.0000316
all	623	294962	8939601560	0.0000330
all	624	253699	8939601560	0.0000284
all	625	253288	8939601560	0.0000283
all	626	204927	8939601560	0.0000229
all	627	232459	8939601560	0.0000260
all	628	194996	8939601560	0.0000218
all	629	184402	8939601560	0.0000206
all	630	209085	8939601560	0.0000234
all	631	183943	8939601560	0.0000206
all	632	144128	8939601560	0.0000161
all	633	134999	8939601560	0.0000151
all	634	131564	8939601560	0.0000147
all	635	129986	8939601560	0.0000145
all	636	153199	8939601560	0.0000171
all	637	117054	8939601560	0.0000131
all	638	227405	8939601560	0.0000254
all	639	179570	8939601560	0.0000201
all	640	180920	8939601560	0.0000202
all	641	225473	8939601560	0.0000252
all	642	193326	8939601560	0.0000216
all	643	195878	8939601560	0.0000219
all	644	188080	8939601560	0.0000210
all	645	154771	8939601560	0.0000173
all	646	164777	8939601560	0.0000184
all	647	164180	8939601560	0.0000184
all	648	149384	8939601560	0.0000167
all	649	171537	8939601560	0.0000192
all	650	152184	8939601560	0.0000170
all	651	171575	8939601560	0.0000192
all	652	154501	8939601560	0.0000173
all	653	203232	8939601560	0.0000227
all	654	154994	8939601560	0.0000173
all	655	155126	8939601560	0.0000174
all	656	149711	8939601560	0.0000167
all	657	160162	8939601560	0.0000179
all	658	142953	8939601560	0.0000160
all	659	151019	8939601560	0.0000169
all	660	131883	8939601560	0.0000148
all	661	178565	8939601560	0.0000200
all	662	162819	8939601560	0.0000182
all	663	175240	8939601560	0.0000196
all	664	173155	8939601560	0.0000194
all	665	178422	8939601560	0.0000200
all	666	374201	8939601560	0.0000419
all	667	200451	8939601560	0.0000224
all	668	192406	8939601560	0.0000215
all	669	179269	8939601560	0.0000201
all	670	154450	8939601560	0.0000173
all	671	163293	8939601560	0.0000183
all	672	142706	8939601560	0.0000160
all	673	138646	8939601560	0.0000155
all	674	119926	8939601560	0.0000134
all	675	114418	8939601560	0.0000128
all	676	124827	8939601560	0.0000140
all	677	106795	8939601560	0.0000119
all	678	106602	8939601560	0.0000119
all	679	107684	8939601560	0.0000120
all	680	92037	8939601560	0.0000103
all	681	97482	8939601560	0.0000109
all	682	141858	8939601560	0.0000159
all	683	117422	8939601560	0.0000131
all	684	277972	8939601560	0.0000311
all	685	178467	8939601560	0.0000200
all	686	213092	8939601560	0.0000238
all	687	181787	8939601560	0.0000203
all	688	168155	8939601560	0.0000188
all	689	151578	8939601560	0.0000170
all	690	143417	8939601560	0.0000160
all	691	128839	8939601560	0.0000144
all	692	171315	8939601560	0.0000192
all	693	153997	8939601560	0.0000172
all	694	115191	8939601560	0.0000129
all	695	127046	8939601560	0.0000142
all	696	109765	8939601560	0.0000123
all	697	112558	8939601560	0.0000126
all	698	114541	8939601560	0.0000128
all	699	171867	8939601560	0.0000192
all	700	146152	8939601560	0.0000163
all	701	169569	8939601560	0.0000190
all	702	345593	8939601560	0.0000387
all	703	279895	8939601560	0.0000313
all	704	268330	8939601560	0.0000300
all	705	233900	8939601560	0.0000262
all	706	202932	8939601560	0.0000227
all	707	167225	8939601560	0.0000187
all	708	184618	8939601560	0.0000207
all	709	134883	8939601560	0.0000151
all	710	137306	8939601560	0.0000154
all	711	111937	8939601560	0.0000125
all	712	127293	8939601560	0.0000142
all	713	106626	8939601560	0.0000119
all	714	103059	8939601560	0.0000115
all	715	109091	8939601560	0.0000122
all	716	109387	8939601560	0.0000122
all	717	110319	8939601560	0.0000123
all	718	88508	8939601560	0.0000099
all	719	90966	8939601560	0.0000102
all	720	113207	8939601560	0.0000127
all	721	99592	8939601560	0.0000111
all	722	204328	8939601560	0.0000229
all	723	139065	8939601560	0.0000156
all	724	156817	8939601560	0.0000175
all	725	134182	8939601560	0.0000150
all	726	153916	8939601560	0.0000172
all	727	236555	8939601560	0.0000265
all	728	164650	8939601560	0.0000184
all	729	142691	8939601560	0.0000160
all	730	139311	8939601560	0.0000156
all	731	120234	8939601560	0.0000134
all	732	130063	8939601560	0.0000145
all	733	108695	8939601560	0.0000122
all	734	116303	8939601560	0.0000130
all	735	153221	8939601560	0.0000171
all	736	142435	8939601560	0.0000159
all	737	152259	8939601560	0.0000170
all	738	171082	8939601560	0.0000191
all	739	142803	8939601560	0.0000160
all	740	130257	8939601560	0.0000146
all	741	123124	8939601560	0.0000138
all	742	117673	8939601560	0.0000132
all	743	121570	8939601560	0.0000136
all	744	115276	8939601560	0.0000129
all	745	101165	8939601560	0.0000113
all	746	86096	8939601560	0.0000096
all	747	85206	8939601560	0.0000095
all	748	131286	8939601560	0.0000147
all	749	99703	8939601560	0.0000112
all	750	128590	8939601560	0.0000144
all	751	102602	8939601560	0.0000115
all	752	105282	8939601560	0.0000118
all	753	109513	8939601560	0.0000123
all	754	151286	8939601560	0.0000169
all	755	100154	8939601560	0.0000112
all	756	91997	8939601560	0.0000103
all	757	90639	8939601560	0.0000101
